sqrt_s,ReOmega_11,ImOmega_11,ReOmega_12,ImOmega_12,ReOmega_21,ImOmega_21,ReOmega_22,ImOmega_22
0.720580,0.362824,1.120340,0.136110,0.420284,-0.732108,0.780783,1.743360,0.292904
0.722701,0.356070,1.117130,0.135397,0.424794,-0.739725,0.780072,1.750340,0.296625
0.724383,0.350741,1.114550,0.134816,0.428406,-0.745792,0.779503,1.755950,0.299621
0.725397,0.347535,1.112980,0.134459,0.430603,-0.749466,0.779157,1.759350,0.301450
0.725890,0.345982,1.112210,0.134283,0.431673,-0.751253,0.778988,1.761010,0.302342
0.726904,0.342788,1.110620,0.133918,0.433889,-0.754943,0.778638,1.764450,0.304193
0.728586,0.337512,1.107950,0.133301,0.437589,-0.761082,0.778053,1.770190,0.307294
0.730707,0.330884,1.104540,0.132501,0.442309,-0.768872,0.777302,1.777520,0.311268
0.732983,0.323812,1.100820,0.131616,0.447437,-0.777282,0.776481,1.785480,0.315607
0.735104,0.317252,1.097290,0.130765,0.452281,-0.785177,0.775697,1.793000,0.319726
0.736785,0.312074,1.094460,0.130071,0.456165,-0.791471,0.775063,1.799030,0.323043
0.737800,0.308959,1.092730,0.129644,0.458528,-0.795286,0.774675,1.802700,0.325066
0.738293,0.307450,1.091890,0.129435,0.459680,-0.797141,0.774485,1.804490,0.326055
0.739307,0.304345,1.090140,0.128999,0.462064,-0.800973,0.774092,1.808200,0.328105
0.740989,0.299216,1.087220,0.128263,0.466048,-0.807350,0.773430,1.814390,0.331540
0.743110,0.292772,1.083480,0.127308,0.471135,-0.815444,0.772581,1.822290,0.335946
0.745385,0.285894,1.079400,0.126251,0.476664,-0.824186,0.771651,1.830890,0.340761
0.747507,0.279511,1.075540,0.125234,0.481893,-0.832397,0.770766,1.839020,0.345338
0.749188,0.274473,1.072440,0.124405,0.486088,-0.838946,0.770053,1.845540,0.349028
0.750203,0.271441,1.070560,0.123895,0.488641,-0.842915,0.769618,1.849510,0.351282
0.750696,0.269971,1.069630,0.123645,0.489886,-0.844847,0.769406,1.851440,0.352383
0.751710,0.266949,1.067730,0.123124,0.492465,-0.848838,0.768966,1.855450,0.354668
0.753392,0.261954,1.064530,0.122244,0.496775,-0.855481,0.768231,1.862160,0.358503
0.755513,0.255678,1.060450,0.121101,0.502282,-0.863922,0.767293,1.870720,0.363428
0.757788,0.248976,1.056000,0.119837,0.508274,-0.873050,0.766274,1.880040,0.368822
0.759910,0.242755,1.051790,0.118619,0.513944,-0.881638,0.765316,1.888850,0.373961
0.761591,0.237842,1.048410,0.117626,0.518497,-0.888502,0.764549,1.895930,0.378111
0.762606,0.234886,1.046350,0.117015,0.521270,-0.892671,0.764083,1.900230,0.380649
0.763098,0.233453,1.045350,0.116715,0.522623,-0.894702,0.763855,1.902330,0.381890
0.764113,0.230505,1.043270,0.116090,0.525424,-0.898903,0.763382,1.906680,0.384465
0.765794,0.225633,1.039780,0.115034,0.530110,-0.905909,0.762587,1.913940,0.388788
0.767916,0.219508,1.035330,0.113663,0.536101,-0.914831,0.761558,1.923220,0.394340
0.770191,0.212967,1.030480,0.112143,0.542627,-0.924495,0.760419,1.933320,0.400419
0.772313,0.206892,1.025890,0.110679,0.548808,-0.933592,0.759329,1.942880,0.406209
0.773994,0.202094,1.022200,0.109484,0.553774,-0.940863,0.758447,1.950560,0.410887
0.775009,0.199206,1.019950,0.108748,0.556800,-0.945278,0.757909,1.955240,0.413749
0.775501,0.197806,1.018850,0.108387,0.558277,-0.947428,0.757646,1.957520,0.415148
0.776516,0.194926,1.016580,0.107634,0.561336,-0.951874,0.757100,1.962250,0.418055
0.778197,0.190165,1.012780,0.106361,0.566457,-0.959288,0.756186,1.970160,0.422941
0.780319,0.184178,1.007920,0.104706,0.573009,-0.968733,0.755016,1.980270,0.429232
0.782594,0.177783,1.002620,0.102871,0.580152,-0.978980,0.753740,1.991280,0.436140
0.784715,0.171842,0.997601,0.101101,0.586924,-0.988656,0.752525,2.001700,0.442737
0.786397,0.167149,0.993567,0.099655,0.592369,-0.996410,0.751541,2.010070,0.448072
0.787412,0.164323,0.991108,0.098764,0.595689,-1.001130,0.750936,2.015170,0.451338
0.787904,0.162954,0.989908,0.098326,0.597310,-1.003430,0.750639,2.017650,0.452936
0.788919,0.160136,0.987422,0.097414,0.600670,-1.008190,0.750020,2.022800,0.456253
0.790600,0.155476,0.983260,0.095869,0.606295,-1.016130,0.748973,2.031420,0.461830
0.792722,0.149617,0.977933,0.093861,0.613498,-1.026260,0.747613,2.042450,0.469009
0.794997,0.143356,0.972125,0.091630,0.621359,-1.037260,0.746106,2.054460,0.476893
0.797118,0.137540,0.966617,0.089475,0.628819,-1.047640,0.744655,2.065860,0.484425
0.798800,0.132945,0.962187,0.087713,0.634823,-1.055950,0.743477,2.075020,0.490525
0.799814,0.130178,0.959486,0.086627,0.638486,-1.061000,0.742757,2.080610,0.494265
0.800307,0.128837,0.958167,0.086093,0.640275,-1.063460,0.742405,2.083340,0.496096
0.801322,0.126078,0.955433,0.084979,0.643984,-1.068560,0.741674,2.089000,0.499905
0.803003,0.121515,0.950855,0.083092,0.650197,-1.077070,0.740450,2.098470,0.506322
0.805125,0.115777,0.944991,0.080636,0.658162,-1.087950,0.738876,2.110580,0.514609
0.807400,0.109646,0.938590,0.077903,0.666862,-1.099780,0.737143,2.123790,0.523736
0.809521,0.103951,0.932513,0.075259,0.675127,-1.110990,0.735476,2.136310,0.532475
0.811203,0.099452,0.927620,0.073095,0.681785,-1.119980,0.734120,2.146390,0.539565
0.812217,0.096743,0.924635,0.071759,0.685849,-1.125450,0.733288,2.152530,0.543917
0.812710,0.095430,0.923176,0.071103,0.687835,-1.128120,0.732880,2.155530,0.546050
0.813725,0.092729,0.920152,0.069732,0.691953,-1.133650,0.732032,2.161750,0.550487
0.815406,0.088263,0.915084,0.067407,0.698857,-1.142900,0.730607,2.172160,0.557970
0.817527,0.082648,0.908585,0.064376,0.707715,-1.154740,0.728769,2.185480,0.567653
0.819803,0.076651,0.901481,0.060999,0.717401,-1.167650,0.726740,2.200010,0.578341
0.821924,0.071082,0.894728,0.057726,0.726612,-1.179910,0.724783,2.213780,0.588600
0.823605,0.066685,0.889284,0.055044,0.734039,-1.189780,0.723181,2.224850,0.596933
0.824620,0.064039,0.885959,0.053386,0.738576,-1.195800,0.722187,2.231590,0.602048
0.825113,0.062756,0.884334,0.052570,0.740794,-1.198750,0.721696,2.234880,0.604555
0.826127,0.060118,0.880963,0.050867,0.745394,-1.204840,0.720668,2.241710,0.609766
0.827809,0.055759,0.875307,0.047975,0.753112,-1.215060,0.718905,2.253130,0.618544
0.829930,0.050281,0.868044,0.044198,0.763024,-1.228110,0.716576,2.267800,0.629881
0.832205,0.044436,0.860093,0.039982,0.773874,-1.242290,0.713990,2.283860,0.642417
0.834327,0.039014,0.852522,0.035888,0.784204,-1.255730,0.711541,2.299140,0.654521
0.836008,0.034737,0.846410,0.032526,0.792542,-1.266570,0.709588,2.311430,0.664427
0.837023,0.032165,0.842673,0.030446,0.797639,-1.273210,0.708389,2.318890,0.670531
0.837516,0.030919,0.840845,0.029422,0.800131,-1.276470,0.707798,2.322530,0.673525
0.838530,0.028358,0.837052,0.027282,0.805302,-1.283230,0.706555,2.330070,0.679755
0.840212,0.024129,0.830681,0.023644,0.813985,-1.294600,0.704399,2.342650,0.690241
0.842333,0.018823,0.822486,0.018884,0.825147,-1.309160,0.701468,2.358800,0.703737
0.844608,0.013172,0.813497,0.013558,0.837380,-1.324970,0.698136,2.376550,0.718632
0.846730,0.007940,0.804921,0.008375,0.849039,-1.339890,0.694965,2.393540,0.733056
0.848411,0.003822,0.797987,0.004112,0.858459,-1.351930,0.692463,2.407220,0.744938
0.849426,0.001349,0.793741,0.001469,0.864221,-1.359320,0.690941,2.415530,0.752294
0.849918,0.000153,0.791663,0.000167,0.867040,-1.362940,0.690194,2.419580,0.755909
0.850933,-0.002305,0.787348,-0.002556,0.872892,-1.370480,0.688626,2.427950,0.763444
0.852615,-0.006356,0.780090,-0.007192,0.882723,-1.383220,0.685908,2.441890,0.776150
0.854736,-0.011423,0.770739,-0.013271,0.895374,-1.399600,0.682189,2.459740,0.792504
0.857011,-0.016801,0.760459,-0.020089,0.909255,-1.417430,0.677893,2.479370,0.810533
0.859133,-0.021759,0.750630,-0.026741,0.922500,-1.434260,0.673736,2.498210,0.827999
0.860814,-0.025647,0.742666,-0.032227,0.933211,-1.447830,0.670410,2.513430,0.842415
0.861829,-0.027974,0.737784,-0.035632,0.939768,-1.456160,0.668381,2.522690,0.851364
0.862321,-0.029098,0.735393,-0.037311,0.942976,-1.460250,0.667384,2.527200,0.855770
0.863336,-0.031403,0.730422,-0.040827,0.949639,-1.468750,0.665297,2.536520,0.864969
0.865017,-0.035187,0.722051,-0.046823,0.960843,-1.483110,0.661706,2.552060,0.880541
0.867139,-0.039895,0.711243,-0.054704,0.975271,-1.501640,0.656858,2.571910,0.900698
0.869414,-0.044855,0.699333,-0.063570,0.991120,-1.521930,0.651269,2.593670,0.923002
0.871536,-0.049391,0.687917,-0.072247,1.006260,-1.541200,0.645768,2.614480,0.944605
0.873217,-0.052919,0.678647,-0.079420,1.018510,-1.556760,0.641249,2.631300,0.962383
0.874232,-0.055018,0.672955,-0.083882,1.026020,-1.566290,0.638452,2.641570,0.973411
0.874724,-0.056028,0.670166,-0.086085,1.029690,-1.570950,0.637074,2.646580,0.978845
0.875739,-0.058090,0.664361,-0.090701,1.037320,-1.580660,0.634188,2.656970,0.990210
0.877420,-0.061452,0.654570,-0.098590,1.050160,-1.597010,0.629255,2.674330,1.009550
0.879542,-0.065585,0.641899,-0.108990,1.066710,-1.618160,0.622726,2.696480,1.034850
0.881817,-0.069873,0.627899,-0.120729,1.084900,-1.641510,0.615265,2.720530,1.063070
0.883938,-0.073723,0.614445,-0.132257,1.102290,-1.663880,0.607789,2.743270,1.090350
0.885620,-0.076665,0.603494,-0.141818,1.116370,-1.681980,0.601462,2.761630,1.112610
0.886635,-0.078389,0.596759,-0.147777,1.125000,-1.693020,0.597487,2.772930,1.126370
0.887127,-0.079212,0.593455,-0.150723,1.129220,-1.698420,0.595521,2.778470,1.133160
0.888142,-0.080876,0.586573,-0.156906,1.138000,-1.709620,0.591403,2.789990,1.147370
0.889823,-0.083538,0.574945,-0.167495,1.152770,-1.728420,0.584410,2.809430,1.171750
0.891945,-0.086716,0.559861,-0.181501,1.171820,-1.752770,0.575317,2.834180,1.204170
0.894220,-0.089878,0.543149,-0.197372,1.192760,-1.779920,0.564981,2.860530,1.240700
0.896341,-0.092574,0.527042,-0.213023,1.212770,-1.806160,0.554460,2.884950,1.275870
0.898023,-0.094522,0.513901,-0.226048,1.228980,-1.827390,0.545377,2.904640,1.304260
0.899037,-0.095611,0.505804,-0.234189,1.238910,-1.840310,0.539625,2.916910,1.321760
0.899530,-0.096115,0.501828,-0.238219,1.243770,-1.846610,0.536773,2.922970,1.330390
0.900545,-0.097100,0.493539,-0.246689,1.253870,-1.859660,0.530794,2.935640,1.348520
0.902226,-0.098567,0.479510,-0.261235,1.270860,-1.881520,0.520648,2.957240,1.379890
0.904348,-0.100103,0.461266,-0.280549,1.292750,-1.909870,0.507470,2.984660,1.422240
0.906623,-0.101321,0.440998,-0.302535,1.316780,-1.941570,0.492479,3.013320,1.470500
0.908744,-0.102013,0.421411,-0.324316,1.339730,-1.972300,0.477258,3.039350,1.517270
0.910426,-0.102229,0.405394,-0.342519,1.358270,-1.997270,0.464192,3.060040,1.555280
0.911440,-0.102205,0.395510,-0.353929,1.369620,-2.012530,0.455905,3.072790,1.578770
0.911933,-0.102149,0.390651,-0.359586,1.375170,-2.019990,0.451780,3.079030,1.590350
0.912947,-0.101941,0.380515,-0.371497,1.386690,-2.035490,0.443077,3.092050,1.614680
0.914629,-0.101301,0.363333,-0.392015,1.406020,-2.061550,0.428072,3.113970,1.656550
0.916750,-0.099929,0.340945,-0.419377,1.430860,-2.095270,0.408049,3.141670,1.712480
0.919025,-0.097684,0.316017,-0.450684,1.458010,-2.132620,0.384981,3.170870,1.776190
0.921147,-0.094788,0.291880,-0.481860,1.483780,-2.168560,0.361740,3.197400,1.838920
0.922828,-0.091885,0.272112,-0.508033,1.504500,-2.197780,0.341995,3.217940,1.890880
0.923843,-0.089852,0.259902,-0.524491,1.517120,-2.215730,0.329471,3.230140,1.923210
0.924336,-0.088784,0.253898,-0.532667,1.523280,-2.224520,0.323219,3.236020,1.939170
0.925350,-0.086412,0.241365,-0.549911,1.536010,-2.242800,0.309970,3.247990,1.972600
0.927032,-0.081938,0.220108,-0.579713,1.557260,-2.273560,0.286882,3.267730,2.029680
0.929153,-0.075248,0.192392,-0.619640,1.584290,-2.313160,0.255663,3.292530,2.105300
0.931428,-0.066633,0.161529,-0.665570,1.613440,-2.356650,0.219457,3.318760,2.192070
0.933550,-0.057098,0.131656,-0.711548,1.640670,-2.398260,0.182899,3.341390,2.279260
0.935231,-0.048398,0.107216,-0.750320,1.662190,-2.431980,0.151724,3.356980,2.352210
0.936246,-0.042615,0.092136,-0.774779,1.675110,-2.452600,0.131874,3.365350,2.397580
0.936738,-0.039656,0.084727,-0.786950,1.681360,-2.462680,0.121944,3.369110,2.419910
0.937753,-0.033231,0.069276,-0.812662,1.694160,-2.483560,0.100856,3.376430,2.466450
0.939435,-0.021554,0.043124,-0.857236,1.715130,-2.518470,0.064002,3.387960,2.545480
0.941556,-0.004823,0.009156,-0.917193,1.740970,-2.563010,0.013939,3.401950,2.650520
0.943831,0.015876,-0.028447,-0.986463,1.767590,-2.611350,-0.044627,3.414420,2.772990
0.945953,0.038064,-0.064553,-1.056080,1.791030,-2.656690,-0.104413,3.419260,2.896950
0.947634,0.057852,-0.093831,-1.114950,1.808350,-2.692460,-0.155639,3.416490,2.999550
0.948649,0.070820,-0.111757,-1.152150,1.818160,-2.713870,-0.188236,3.412250,3.062360
0.949141,0.077408,-0.120523,-1.170680,1.822710,-2.724310,-0.204512,3.410840,3.092910
0.950156,0.091617,-0.138704,-1.209850,1.831650,-2.745330,-0.238982,3.402920,3.155870
0.951837,0.117150,-0.169143,-1.277820,1.844930,-2.780720,-0.299092,3.397980,3.262350
0.953959,0.153215,-0.207949,-1.369300,1.858460,-2.824340,-0.382508,3.383620,3.418490
0.956234,0.197192,-0.249746,-1.474910,1.868000,-2.867660,-0.480660,3.345010,3.595140
0.958356,0.243714,-0.288477,-1.580790,1.871140,-2.904470,-0.579933,3.294040,3.761600
0.960037,0.284760,-0.318663,-1.669990,1.868810,-2.930900,-0.663908,3.244600,3.893510
0.961052,0.311460,-0.336521,-1.726130,1.865020,-2.946220,-0.716353,3.215280,3.970070
0.961544,0.324963,-0.345054,-1.754000,1.862450,-2.955310,-0.743250,3.209750,4.011730
0.962559,0.353974,-0.362334,-1.812770,1.855590,-2.968310,-0.802240,3.172870,4.108440
0.964240,0.405682,-0.389777,-1.914030,1.838980,-2.986900,-0.904568,3.101220,4.267790
0.966362,0.477870,-0.421584,-2.048620,1.807320,-2.998560,-1.041640,2.974410,4.465500
0.968637,0.564566,-0.450805,-2.200980,1.757480,-3.004270,-1.196170,2.830880,4.663310
0.970758,0.654710,-0.471783,-2.349760,1.693230,-2.998020,-1.359090,2.675070,4.877790
0.972440,0.732869,-0.482738,-2.471370,1.627880,-2.975450,-1.495880,2.505010,5.044390
0.973455,0.783134,-0.486451,-2.546220,1.581610,-2.956330,-1.580100,2.394520,5.137420
0.973947,0.807633,-0.486894,-2.581210,1.556120,-2.943230,-1.619030,2.328340,5.174440
0.974962,0.861923,-0.486970,-2.658170,1.501820,-2.924250,-1.704630,2.228870,5.257090
0.976643,0.955200,-0.478954,-2.781870,1.394880,-2.870580,-1.861970,2.007960,5.422710
0.978765,1.082980,-0.453862,-2.937450,1.231040,-2.770710,-2.058360,1.671660,5.583030
0.981040,1.230060,-0.401469,-3.092640,1.009380,-2.632750,-2.279910,1.273590,5.732180
0.983161,1.379990,-0.320639,-3.224560,0.749223,-2.445820,-2.502480,0.808921,5.847440
0.984843,1.504830,-0.220057,-3.301060,0.482729,-2.247770,-2.684140,0.367545,5.888060
0.985857,1.586400,-0.147803,-3.326160,0.309894,-2.128990,-2.820240,0.142798,5.913110
0.986350,1.696270,-0.092721,-3.510120,0.191868,-1.726210,-3.077720,-0.741884,6.368780
0.987365,1.665140,0.162224,-3.160390,-0.256593,-1.595830,-2.706940,-0.812269,5.138980
0.989046,1.509600,0.311240,-2.785890,-0.230903,-1.364690,-2.663030,-0.694134,4.843000
0.991168,1.411460,0.371738,-2.649850,-0.255666,-1.123550,-2.379670,-0.804148,4.363560
0.993443,1.347360,0.425223,-2.498210,-0.289630,-1.063160,-2.207760,-0.692412,4.041140
0.995564,1.310410,0.457035,-2.422370,-0.319944,-0.991776,-2.052430,-0.672266,3.796950
0.997246,1.286520,0.496258,-2.341810,-0.353584,-1.004300,-2.000590,-0.567480,3.676720
0.998260,1.261350,0.496787,-2.313330,-0.355807,-0.933173,-1.944410,-0.606369,3.620690
0.998753,1.267610,0.514999,-2.297120,-0.368760,-0.959541,-1.942940,-0.574253,3.585910
0.999768,1.253460,0.527707,-2.264300,-0.383119,-0.938108,-1.901210,-0.559512,3.518880
1.001450,1.236420,0.551277,-2.214610,-0.406638,-0.913742,-1.848960,-0.536142,3.426270
1.003570,1.217750,0.579198,-2.157570,-0.435919,-0.884063,-1.788830,-0.513603,3.320170
1.005850,1.200540,0.608623,-2.100850,-0.467418,-0.856776,-1.732100,-0.491807,3.218550
1.007970,1.185680,0.635161,-2.050680,-0.496090,-0.833297,-1.684490,-0.474280,3.133090
1.009650,1.174700,0.656046,-2.012330,-0.518401,-0.816750,-1.650150,-0.461217,3.070700
1.010660,1.167840,0.668158,-1.989430,-0.531328,-0.806766,-1.630290,-0.454035,3.034990
1.011160,1.164910,0.674309,-1.978610,-0.537675,-0.802655,-1.621400,-0.450336,3.018400
1.012170,1.158360,0.686366,-1.956280,-0.550255,-0.793474,-1.602950,-0.443552,2.984850
1.013850,1.147610,0.706127,-1.919790,-0.570456,-0.779311,-1.574010,-0.432586,2.931880
1.015970,1.133960,0.730347,-1.874590,-0.594421,-0.762648,-1.540140,-0.419547,2.869570
1.018250,1.119170,0.755384,-1.827150,-0.618186,-0.746064,-1.506560,-0.406520,2.807530
1.020370,1.105170,0.777780,-1.783880,-0.638446,-0.731713,-1.477510,-0.395031,2.753630
1.022050,1.093950,0.794839,-1.750310,-0.653198,-0.720978,-1.455900,-0.386373,2.713380
1.023070,1.087130,0.804835,-1.730360,-0.661553,-0.714753,-1.443390,-0.381323,2.690030
1.023560,1.083810,0.809606,-1.720770,-0.665469,-0.711797,-1.437460,-0.378913,2.678950
1.024570,1.076950,0.819267,-1.701190,-0.673233,-0.705839,-1.425520,-0.374036,2.656590
1.026250,1.065530,0.834775,-1.669310,-0.685244,-0.696340,-1.406500,-0.366173,2.620930
1.028380,1.051070,0.853455,-1.630140,-0.698948,-0.684929,-1.383820,-0.356666,2.578260
1.030650,1.035570,0.872440,-1.589480,-0.712013,-0.673301,-1.360920,-0.346999,2.535080
1.032770,1.021160,0.889223,-1.552780,-0.722813,-0.663001,-1.340710,-0.338417,2.496920
1.034450,1.009770,0.901919,-1.524520,-0.730486,-0.655212,-1.325420,-0.331846,2.468010
1.035470,1.002920,0.909330,-1.507810,-0.734759,-0.650666,-1.316490,-0.327965,2.451110
1.035960,0.999599,0.912860,-1.499800,-0.736739,-0.648501,-1.312230,-0.326103,2.443040
1.036980,0.992777,0.919997,-1.483490,-0.740634,-0.644120,-1.303620,-0.322309,2.426710
1.038660,0.981526,0.931431,-1.457030,-0.746559,-0.637095,-1.289790,-0.316140,2.400460
1.040780,0.967445,0.945186,-1.424660,-0.753160,-0.628619,-1.273110,-0.308555,2.368720
1.043050,0.952510,0.959149,-1.391180,-0.759256,-0.619970,-1.256110,-0.300658,2.336310
1.045180,0.938760,0.971478,-1.361100,-0.764120,-0.612275,-1.241050,-0.293510,2.307490
1.046860,0.927993,0.980806,-1.338020,-0.767472,-0.606404,-1.229630,-0.287994,2.285580
1.047870,0.921556,0.986256,-1.324400,-0.769300,-0.602949,-1.222940,-0.284730,2.272720
1.048360,0.918447,0.988855,-1.317880,-0.770137,-0.601295,-1.219750,-0.283163,2.266580
1.049380,0.912078,0.994114,-1.304600,-0.771765,-0.597931,-1.213280,-0.279973,2.254130
1.051060,0.901626,1.002560,-1.283100,-0.774192,-0.592480,-1.202870,-0.274798,2.234060
1.053180,0.888624,1.012780,-1.256820,-0.776822,-0.585796,-1.190260,-0.268474,2.209700
1.055460,0.874905,1.023230,-1.229620,-0.779172,-0.578844,-1.177320,-0.261951,2.184670
1.057580,0.862308,1.032540,-1.205120,-0.780968,-0.572556,-1.165750,-0.256097,2.162270
1.059260,0.852450,1.039640,-1.186260,-0.782140,-0.567709,-1.156890,-0.251596,2.145120
1.060270,0.846555,1.043810,-1.175110,-0.782748,-0.564841,-1.151670,-0.248936,2.135020
1.060770,0.843707,1.045800,-1.169760,-0.783016,-0.563464,-1.149170,-0.247659,2.130170
1.061780,0.837869,1.049840,-1.158860,-0.783517,-0.560660,-1.144080,-0.245056,2.120330
1.063460,0.828278,1.056370,-1.141150,-0.784200,-0.556104,-1.135860,-0.240826,2.104400
1.065580,0.816323,1.064290,-1.119430,-0.784817,-0.550514,-1.125820,-0.235626,2.084950
1.067860,0.803678,1.072430,-1.096860,-0.785200,-0.544706,-1.115460,-0.230213,2.064840
1.069980,0.792046,1.079710,-1.076470,-0.785322,-0.539455,-1.106150,-0.225310,2.046780
1.071660,0.782933,1.085280,-1.060740,-0.785271,-0.535400,-1.099010,-0.221520,2.032900
1.072680,0.777478,1.088550,-1.051430,-0.785183,-0.532997,-1.094800,-0.219273,2.024710
1.073170,0.774842,1.090120,-1.046950,-0.785125,-0.531842,-1.092780,-0.218192,2.020790
1.074180,0.769436,1.093300,-1.037830,-0.784976,-0.529485,-1.088670,-0.215989,2.012800
1.075870,0.760548,1.098450,-1.022980,-0.784645,-0.525645,-1.082010,-0.212403,1.999840
1.077990,0.749456,1.104720,-1.004730,-0.784090,-0.520911,-1.073870,-0.207992,1.983980
1.080260,0.737705,1.111190,-0.985708,-0.783338,-0.515963,-1.065430,-0.203400,1.967540
1.082380,0.726876,1.116990,-0.968470,-0.782502,-0.511467,-1.057840,-0.199241,1.952730
1.084070,0.718379,1.121440,-0.955136,-0.781753,-0.507981,-1.051990,-0.196026,1.941320
1.085080,0.713286,1.124060,-0.947225,-0.781267,-0.505909,-1.048540,-0.194119,1.934580
1.085570,0.710824,1.125310,-0.943421,-0.781023,-0.504913,-1.046880,-0.193202,1.931340
1.086590,0.705770,1.127870,-0.935657,-0.780501,-0.502876,-1.043500,-0.191331,1.924750
1.088270,0.697451,1.132000,-0.923004,-0.779585,-0.499552,-1.038020,-0.188285,1.914040
1.090390,0.687051,1.137040,-0.907405,-0.778347,-0.495444,-1.031300,-0.184533,1.900900
1.092670,0.676015,1.142250,-0.891114,-0.776924,-0.491139,-1.024320,-0.180621,1.887250
1.094790,0.665829,1.146930,-0.876314,-0.775517,-0.487214,-1.018030,-0.177075,1.874930
1.096470,0.657825,1.150520,-0.864841,-0.774353,-0.484161,-1.013190,-0.174334,1.865420
