sqrt_s	ReOmega_11	ImOmega_11	ReOmega_12	ImOmega_12	ReOmega_21	ImOmega_21	ReOmega_22	ImOmega_22
4.625	-0.0580248	0.0045849	0.0218497	-0.00365641	0.0473582	-0.00849901	-0.106971	0.0167808
4.63662	-0.0577058	0.00453592	0.0217251	-0.0036174	0.0470929	-0.00840918	-0.106388	0.0166062
4.64338	-0.0575214	0.00450771	0.0216531	-0.00359493	0.0469396	-0.00835745	-0.106051	0.0165056
4.655	-0.0572066	0.00445976	0.0215302	-0.00355674	0.0466778	-0.00826948	-0.105476	0.0163344
4.66662	-0.0568944	0.00441245	0.0214083	-0.00351905	0.0464182	-0.00818266	-0.104905	0.0161655
4.67338	-0.0567139	0.00438521	0.0213378	-0.00349734	0.046268	-0.00813266	-0.104575	0.0160682
4.685	-0.0564058	0.00433889	0.0212175	-0.00346044	0.0460117	-0.00804763	-0.104011	0.0159027
4.69662	-0.0561002	0.00429318	0.0210982	-0.00342402	0.0457575	-0.00796371	-0.103452	0.0157394
4.70338	-0.0559235	0.00426686	0.0210292	-0.00340305	0.0456105	-0.00791537	-0.103128	0.0156452
4.715	-0.0556218	0.0042221	0.0209115	-0.00336738	0.0453595	-0.00783316	-0.102576	0.0154851
4.72662	-0.0553225	0.00417793	0.0207947	-0.00333218	0.0451106	-0.00775202	-0.102028	0.0153271
4.73338	-0.0551495	0.00415249	0.0207272	-0.00331191	0.0449666	-0.00770527	-0.101711	0.015236
4.745	-0.0548541	0.00410924	0.020612	-0.00327744	0.0447209	-0.00762578	-0.10117	0.0150811
4.75662	-0.0545611	0.00406654	0.0204977	-0.00324341	0.0444771	-0.0075473	-0.100633	0.0149282
4.76338	-0.0543917	0.00404196	0.0204316	-0.00322381	0.0443361	-0.00750209	-0.100322	0.01484
4.775	-0.0541024	0.00400014	0.0203189	-0.00319047	0.0440953	-0.0074252	-0.0997917	0.0146901
4.78662	-0.0538154	0.00395887	0.020207	-0.00315757	0.0438565	-0.00734929	-0.0992654	0.0145421
4.79338	-0.0536495	0.00393509	0.0201423	-0.00313862	0.0437184	-0.00730555	-0.098961	0.0144568
4.805	-0.0533661	0.00389466	0.0200319	-0.00310638	0.0434826	-0.00723116	-0.0984411	0.0143116
4.81662	-0.053085	0.00385475	0.0199223	-0.00307456	0.0432487	-0.00715772	-0.0979253	0.0141683
4.82338	-0.0529225	0.00383175	0.019859	-0.00305622	0.0431134	-0.0071154	-0.0976269	0.0140858
4.835	-0.0526449	0.00379265	0.0197508	-0.00302504	0.0428824	-0.00704342	-0.0971173	0.0139453
4.84662	-0.0523695	0.00375405	0.0196436	-0.00299425	0.0426532	-0.00697234	-0.0966116	0.0138065
4.85338	-0.0522103	0.00373181	0.0195816	-0.00297652	0.0425206	-0.00693139	-0.0963191	0.0137265
4.865	-0.0519383	0.00369398	0.0194757	-0.00294635	0.0422943	-0.00686172	-0.0958195	0.0135905
4.87662	-0.0516685	0.00365663	0.0193706	-0.00291656	0.0420697	-0.00679292	-0.0953237	0.0134561
4.88338	-0.0515125	0.00363511	0.0193099	-0.0028994	0.0419398	-0.00675327	-0.0950369	0.0133786
4.895	-0.051246	0.00359851	0.0192061	-0.0028702	0.041718	-0.00668583	-0.0945471	0.0132469
4.90662	-0.0509816	0.00356237	0.0191033	-0.00284137	0.041498	-0.00661922	-0.094061	0.0131167
4.91338	-0.0508287	0.00354155	0.0190438	-0.00282476	0.0413707	-0.00658084	-0.0937798	0.0130417
4.925	-0.0505675	0.00350612	0.0189422	-0.0027965	0.0411533	-0.00651554	-0.0932995	0.012914
4.93662	-0.0503084	0.00347114	0.0188414	-0.0027686	0.0409376	-0.00645104	-0.0928228	0.0127879
4.94338	-0.0501585	0.00345099	0.0187831	-0.00275251	0.0408128	-0.00641387	-0.0925471	0.0127152
4.955	-0.0499026	0.0034167	0.0186835	-0.00272516	0.0405998	-0.00635062	-0.0920761	0.0125915
4.96662	-0.0496486	0.00338283	0.0185848	-0.00269814	0.0403884	-0.00628816	-0.0916086	0.0124693
4.97338	-0.0495017	0.00336332	0.0185277	-0.00268256	0.0402661	-0.00625216	-0.0913381	0.0123989
4.985	-0.0492508	0.00333012	0.0184301	-0.00265607	0.0400572	-0.00619089	-0.0908762	0.012279
4.99662	-0.0490018	0.00329733	0.0183334	-0.00262991	0.03985	-0.00613038	-0.0904176	0.0121606
5.01127	-0.0486905	0.00325656	0.0182124	-0.00259737	0.0395908	-0.00605512	-0.0898442	0.0120132
5.05	-0.0478819	0.00315179	0.0178984	-0.00251376	0.0389179	-0.00586167	-0.0883544	0.0116344
5.08873	-0.0470935	0.00305123	0.0175924	-0.00243348	0.0382616	-0.00567588	-0.0869006	0.0112703
5.11127	-0.0466436	0.00299455	0.0174179	-0.00238824	0.0378872	-0.00557113	-0.0860708	0.0110649
5.15	-0.0458858	0.00290023	0.017124	-0.00231294	0.0372566	-0.00539673	-0.0846723	0.0107228
5.18873	-0.0451463	0.0028096	0.0168375	-0.00224058	0.0366413	-0.00522909	-0.083307	0.0103938
5.21127	-0.0447243	0.0027585	0.016674	-0.00219977	0.0362902	-0.00513452	-0.0825274	0.0102081
5.25	-0.0440129	0.00267339	0.0163986	-0.0021318	0.0356984	-0.00497697	-0.081213	0.0098986
5.28873	-0.0433185	0.00259154	0.01613	-0.00206644	0.0351208	-0.0048254	-0.0799293	0.00960071
5.31127	-0.0429219	0.00254536	0.0159766	-0.00202956	0.034791	-0.00473985	-0.0791961	0.00943249
5.35	-0.0422533	0.0024684	0.0157183	-0.00196809	0.0342351	-0.00459723	-0.0779594	0.00915195
5.38873	-0.0416003	0.00239433	0.0154661	-0.00190893	0.0336923	-0.00445993	-0.076751	0.00888173
5.41127	-0.0412273	0.00235251	0.0153221	-0.00187552	0.0333822	-0.00438238	-0.0760606	0.00872904
5.45	-0.0405981	0.00228277	0.0150793	-0.00181981	0.0328593	-0.00425303	-0.0748956	0.00847427
5.48873	-0.0399833	0.00221561	0.0148422	-0.00176616	0.0323485	-0.00412842	-0.073757	0.0082287
5.51127	-0.0396319	0.00217767	0.0147068	-0.00173585	0.0320567	-0.00405799	-0.0731061	0.00808987
5.55	-0.0390391	0.00211435	0.0144785	-0.00168527	0.0315643	-0.00394046	-0.0720076	0.00785809
5.58873	-0.0384595	0.00205333	0.0142554	-0.00163652	0.0310831	-0.00382715	-0.0709335	0.00763453
5.61127	-0.0381282	0.00201884	0.0141279	-0.00160897	0.0308081	-0.00376308	-0.0703193	0.00750807
5.65	-0.0375689	0.00196125	0.0139129	-0.00156296	0.030344	-0.0036561	-0.0692823	0.00729684
5.68873	-0.0370219	0.00190571	0.0137027	-0.00151859	0.0298902	-0.00355289	-0.068268	0.00709297
5.71127	-0.0367092	0.0018743	0.0135826	-0.00149349	0.0296307	-0.0034945	-0.0676878	0.00697759
5.75	-0.036181	0.00182182	0.0133798	-0.00145156	0.0291927	-0.00339694	-0.066708	0.00678477
5.78873	-0.0356642	0.00177118	0.0131816	-0.0014111	0.0287643	-0.00330277	-0.0657491	0.00659855
5.81127	-0.0353686	0.00174252	0.0130682	-0.00138821	0.0285193	-0.00324947	-0.0652005	0.00649311
5.85	-0.0348692	0.00169462	0.0128768	-0.00134994	0.0281056	-0.00316037	-0.0642738	0.00631681
5.88873	-0.0343804	0.00164836	0.0126896	-0.00131298	0.0277007	-0.0030743	-0.0633665	0.00614644
5.91127	-0.0341007	0.00162217	0.0125826	-0.00129206	0.0274691	-0.00302556	-0.0628472	0.00604993
5.95	-0.0336281	0.00157838	0.0124017	-0.00125707	0.0270778	-0.00294405	-0.0619698	0.00588848
5.98873	-0.0331653	0.00153606	0.0122248	-0.00122326	0.0266949	-0.00286526	-0.0611105	0.00573238
6.01127	-0.0329004	0.00151208	0.0121236	-0.00120411	0.0264757	-0.00282063	-0.0606186	0.0056439
6.05	-0.0324526	0.00147197	0.0119525	-0.00117207	0.0261054	-0.00274594	-0.0597871	0.00549583
6.08873	-0.032014	0.00143319	0.0117851	-0.0011411	0.0257427	-0.00267371	-0.0589725	0.00535258
6.11127	-0.0317629	0.00141121	0.0116893	-0.00112354	0.0255351	-0.00263277	-0.058506	0.00527136
6.15	-0.0313383	0.00137442	0.0115273	-0.00109415	0.0251843	-0.00256424	-0.0577174	0.00513537
6.18873	-0.0309222	0.00133883	0.0113688	-0.00106573	0.0248406	-0.00249792	-0.0569444	0.00500372
6.21127	-0.0306839	0.00131865	0.011278	-0.00104961	0.0246438	-0.00246031	-0.0565017	0.00492905
6.25	-0.0302808	0.00128486	0.0111245	-0.00102262	0.0243111	-0.00239734	-0.055753	0.00480397
6.28873	-0.0298857	0.00125214	0.0109742	-0.000996492	0.023985	-0.00233636	-0.055019	0.00468283
6.31127	-0.0296594	0.00123359	0.0108881	-0.000981672	0.0237983	-0.00230177	-0.0545985	0.00461408
6.35	-0.0292764	0.0012025	0.0107425	-0.000956847	0.0234825	-0.00224381	-0.0538871	0.00449887
6.38873	-0.0289009	0.00117239	0.0105999	-0.000932803	0.0231729	-0.00218767	-0.0531894	0.00438724
6.41127	-0.0286858	0.0011553	0.0105182	-0.000919158	0.0229955	-0.0021558	-0.0527896	0.00432387
6.45	-0.0283216	0.00112666	0.01038	-0.000896292	0.0226955	-0.0021024	-0.0521131	0.00421762
6.48873	-0.0279645	0.00109891	0.0102445	-0.000874134	0.0224014	-0.00205064	-0.0514495	0.00411462
6.51127	-0.0277597	0.00108315	0.0101669	-0.000861554	0.0222328	-0.00202125	-0.0510691	0.00405612
6.55	-0.0274132	0.00105673	0.0100355	-0.000840463	0.0219475	-0.00197197	-0.0504253	0.00395801
6.58873	-0.0270731	0.00103112	0.00990674	-0.000820016	0.0216677	-0.00192418	-0.0497936	0.00386285
6.61127	-0.0268782	0.00101657	0.00983293	-0.000808402	0.0215074	-0.00189704	-0.0494313	0.00380879
6.65	-0.0265481	0.000992165	0.00970803	-0.000788925	0.021236	-0.00185151	-0.0488181	0.00371808
6.68873	-0.0262241	0.000968494	0.0095855	-0.000770032	0.0209696	-0.00180734	-0.0482162	0.00363006
6.71127	-0.0260383	0.000955043	0.00951527	-0.000759297	0.020817	-0.00178224	-0.0478711	0.00358003
6.75	-0.0257236	0.000932475	0.00939638	-0.000741287	0.0205585	-0.00174012	-0.0472866	0.00349606
6.78873	-0.0254147	0.000910572	0.00927972	-0.000723808	0.0203048	-0.00169925	-0.0467127	0.00341454
6.81127	-0.0252375	0.000898122	0.00921283	-0.000713873	0.0201593	-0.00167601	-0.0463835	0.00336819
6.85	-0.0249373	0.000877224	0.00909958	-0.000697199	0.019913	-0.001637	-0.045826	0.00329038
6.88873	-0.0246425	0.000856933	0.00898841	-0.00068101	0.0196712	-0.00159913	-0.0452785	0.0032148
6.91127	-0.0244734	0.000845394	0.00892466	-0.000671804	0.0195324	-0.00157759	-0.0449643	0.00317181
6.95	-0.0241868	0.00082602	0.00881669	-0.000656349	0.0192975	-0.00154142	-0.0444321	0.00309961
6.98873	-0.0239053	0.0008072	0.00871068	-0.000641336	0.0190668	-0.00150629	-0.0439093	0.00302945
7.01127	-0.0237437	0.000796494	0.00864987	-0.000632797	0.0189344	-0.0014863	-0.0436093	0.00298954
7.05	-0.0234699	0.000778512	0.00854687	-0.000618454	0.0187102	-0.00145273	-0.0431009	0.00292247
7.08873	-0.0232009	0.000761037	0.0084457	-0.000604517	0.0184899	-0.0014201	-0.0426014	0.00285728
7.11127	-0.0230465	0.000751093	0.00838766	-0.000596586	0.0183635	-0.00140153	-0.0423147	0.00282018
7.15	-0.0227847	0.000734384	0.00828932	-0.000583262	0.0181493	-0.00137033	-0.0418288	0.00275782
7.18873	-0.0225274	0.000718139	0.0081927	-0.000570308	0.0179389	-0.00134	-0.0413512	0.00269718
7.21127	-0.0223797	0.000708892	0.00813726	-0.000562936	0.0178181	-0.00132273	-0.041077	0.00266265
7.25	-0.0221293	0.000693349	0.0080433	-0.000550544	0.0176134	-0.0012937	-0.0406122	0.00260461
7.28873	-0.0218831	0.000678232	0.00795097	-0.000538492	0.0174123	-0.00126547	-0.0401553	0.00254814
7.31127	-0.0217417	0.000669624	0.00789797	-0.00053163	0.0172968	-0.0012494	-0.0398929	0.00251598
7.35	-0.021502	0.000655151	0.00780814	-0.000520094	0.017101	-0.00122237	-0.039448	0.0024619
7.38873	-0.0212662	0.000641069	0.00771985	-0.000508869	0.0169085	-0.00119607	-0.0390106	0.00240927
7.41127	-0.0211308	0.000633048	0.00766915	-0.000502476	0.016798	-0.00118109	-0.0387594	0.00237928
7.45	-0.0209012	0.000619557	0.00758321	-0.000491725	0.0166107	-0.00115589	-0.0383333	0.00232884
7.48873	-0.0206753	0.000606425	0.00749872	-0.000481261	0.0164265	-0.00113137	-0.0379143	0.00227973
7.51127	-0.0205455	0.000598943	0.0074502	-0.000475299	0.0163207	-0.00111739	-0.0376736	0.00225175
7.55	-0.0203254	0.000586356	0.00736793	-0.00046527	0.0161412	-0.00109388	-0.0372653	0.00220466
7.58873	-0.0201088	0.000574098	0.00728702	-0.000455504	0.0159648	-0.00107099	-0.0368637	0.0021588
7.61127	-0.0199844	0.000567113	0.00724055	-0.000449939	0.0158634	-0.00105794	-0.0366329	0.00213265
7.65	-0.0197733	0.000555357	0.00716174	-0.000440574	0.0156915	-0.00103598	-0.0362414	0.00208865
7.68873	-0.0195655	0.000543905	0.00708421	-0.000431452	0.0155224	-0.00101459	-0.0358562	0.00204578
7.71127	-0.0194461	0.000537376	0.00703968	-0.000426252	0.0154252	-0.0010024	-0.0356348	0.00202134
7.75	-0.0192435	0.000526386	0.00696414	-0.000417499	0.0152604	-0.000981869	-0.0352593	0.00198018
7.78873	-0.0190441	0.000515677	0.00688982	-0.00040897	0.0150982	-0.000961865	-0.0348896	0.00194007
7.81127	-0.0189294	0.00050957	0.00684711	-0.000404107	0.015005	-0.000950458	-0.0346772	0.0019172
7.85	-0.0187349	0.000499286	0.00677466	-0.000395919	0.0148469	-0.000931251	-0.0343166	0.00187867
7.88873	-0.0185433	0.000489262	0.00670337	-0.000387938	0.0146912	-0.000912527	-0.0339617	0.00184111
7.91127	-0.0184332	0.000483544	0.00666239	-0.000383386	0.0146018	-0.000901847	-0.0337577	0.00181968
7.95	-0.0182463	0.000473914	0.00659287	-0.000375719	0.01445	-0.000883859	-0.0334114	0.00178359
7.98873	-0.0180623	0.000464523	0.00652444	-0.000368244	0.0143006	-0.000866318	-0.0330704	0.00174839
8.01127	-0.0179564	0.000459165	0.0064851	-0.000363979	0.0142147	-0.00085631	-0.0328744	0.0017283
8.05	-0.0177767	0.000450138	0.00641835	-0.000356794	0.0140689	-0.000839449	-0.0325416	0.00169445
8.08873	-0.0175998	0.000441333	0.00635262	-0.000349786	0.0139254	-0.000823002	-0.0322139	0.00166143
8.11127	-0.017498	0.000436308	0.00631484	-0.000345787	0.0138429	-0.000813616	-0.0320255	0.00164259
8.15	-0.0173252	0.00042784	0.00625071	-0.000339049	0.0137028	-0.000797799	-0.0317055	0.00161082
8.18873	-0.017155	0.000419577	0.00618756	-0.000332474	0.0135649	-0.000782366	-0.0313904	0.00157982
8.21127	-0.0170571	0.00041486	0.00615125	-0.000328721	0.0134856	-0.000773556	-0.0312091	0.00156213
8.25	-0.0168908	0.000406909	0.0060896	-0.000322396	0.0133509	-0.000758706	-0.0309013	0.00153229
8.28873	-0.0167269	0.000399149	0.00602889	-0.000316223	0.0132182	-0.000744212	-0.0305981	0.00150317
8.31127	-0.0166327	0.000394718	0.00599397	-0.000312698	0.0131419	-0.000735936	-0.0304237	0.00148654
8.35	-0.0164726	0.000387247	0.00593469	-0.000306756	0.0130124	-0.000721983	-0.0301275	0.0014585
8.38873	-0.0163148	0.000379953	0.00587629	-0.000300954	0.0128848	-0.00070836	-0.0298356	0.00143112
8.41127	-0.0162241	0.000375788	0.0058427	-0.000297641	0.0128114	-0.000700579	-0.0296676	0.00141548
8.45	-0.0160699	0.000368762	0.00578566	-0.000292055	0.0126867	-0.000687459	-0.0293824	0.0013891
8.48873	-0.0159179	0.000361901	0.00572946	-0.000286599	0.0125639	-0.000674645	-0.0291013	0.00136333
8.51127	-0.0158304	0.000357982	0.00569712	-0.000283483	0.0124932	-0.000667325	-0.0289396	0.00134861
8.55	-0.0156818	0.000351371	0.00564221	-0.000278226	0.0123732	-0.000654979	-0.0286648	0.00132378
8.58873	-0.0155354	0.000344912	0.0055881	-0.000273092	0.0122549	-0.000642917	-0.0283939	0.00129952
8.61127	-0.015451	0.000341222	0.00555696	-0.000270158	0.0121868	-0.000636025	-0.0282381	0.00128566
8.65	-0.0153078	0.000334995	0.00550408	-0.000265209	0.0120712	-0.000624398	-0.0279732	0.00126227
8.68873	-0.0151665	0.000328911	0.00545195	-0.000260373	0.0119572	-0.000613036	-0.0277122	0.0012394
8.71127	-0.0150852	0.000325434	0.00542195	-0.000257609	0.0118916	-0.000606543	-0.0275619	0.00122634
8.75	-0.0149471	0.000319566	0.00537099	-0.000252946	0.0117801	-0.000595586	-0.0273065	0.00120429
8.78873	-0.0148108	0.00031383	0.00532075	-0.000248388	0.0116703	-0.000584875	-0.0270547	0.00118273
8.81127	-0.0147323	0.000310551	0.00529184	-0.000245782	0.011607	-0.000578753	-0.0269098	0.0011704
8.85	-0.014599	0.000305017	0.00524271	-0.000241385	0.0114996	-0.00056842	-0.0266635	0.0011496
8.88873	-0.0144675	0.000299606	0.00519427	-0.000237086	0.0113936	-0.000558316	-0.0264206	0.00112926
8.91127	-0.0143918	0.000296513	0.00516639	-0.000234628	0.0113327	-0.00055254	-0.0262807	0.00111763
8.95	-0.0142631	0.00029129	0.00511902	-0.000230479	0.011229	-0.000542788	-0.026043	0.00109799
8.98873	-0.0141361	0.000286182	0.00507229	-0.000226422	0.0111268	-0.000533251	-0.0258086	0.00107879
9.01127	-0.014063	0.000283261	0.0050454	-0.000224102	0.011068	-0.000527798	-0.0256736	0.0010678
9.05	-0.0139387	0.000278328	0.00499968	-0.000220184	0.010968	-0.000518589	-0.0254441	0.00104925
9.08873	-0.013816	0.000273503	0.0049546	-0.000216352	0.0108693	-0.000509581	-0.0252177	0.0010311
9.11127	-0.0137454	0.000270743	0.00492864	-0.000214161	0.0108125	-0.000504429	-0.0250873	0.00102072
9.15	-0.0136253	0.000266082	0.00488452	-0.000210459	0.010716	-0.000495727	-0.0248657	0.00100319
9.18873	-0.0135068	0.000261521	0.00484099	-0.000206838	0.0106207	-0.000487213	-0.024647	0.000986034
9.21127	-0.0134385	0.000258912	0.00481593	-0.000204766	0.0105659	-0.000482342	-0.0245211	0.000976217
9.25	-0.0133225	0.000254504	0.00477332	-0.000201267	0.0104727	-0.000474115	-0.024307	0.000959635
9.28873	-0.0132079	0.00025019	0.00473129	-0.000197843	0.0103807	-0.000466063	-0.0240957	0.000943404
9.31127	-0.0131419	0.000247722	0.00470708	-0.000195884	0.0103277	-0.000461455	-0.023974	0.000934117
9.35	-0.0130297	0.000243552	0.00466593	-0.000192573	0.0102376	-0.000453672	-0.023767	0.000918424
9.38873	-0.0129189	0.000239469	0.00462533	-0.000189333	0.0101487	-0.000446052	-0.0235628	0.000903061
9.41127	-0.0128551	0.000237132	0.00460194	-0.000187479	0.0100975	-0.000441691	-0.0234451	0.000894268
9.45	-0.0127466	0.000233184	0.00456218	-0.000184346	0.0100105	-0.000434323	-0.023245	0.000879409
9.48873	-0.0126394	0.000229318	0.00452294	-0.000181279	0.00992462	-0.000427109	-0.0230476	0.000864859
9.51127	-0.0125777	0.000227105	0.00450034	-0.000179523	0.00987515	-0.000422979	-0.0229338	0.000856531
9.55	-0.0124727	0.000223365	0.00446191	-0.000176556	0.00979103	-0.000416001	-0.0227404	0.000842454
9.58873	-0.012369	0.000219702	0.00442399	-0.000173651	0.00970801	-0.000409167	-0.0225494	0.000828668
9.61127	-0.0123093	0.000217606	0.00440215	-0.000171988	0.0096602	-0.000405255	-0.0224394	0.000820776
9.65	-0.0122077	0.000214061	0.00436502	-0.000169177	0.0095789	-0.000398644	-0.0222523	0.000807435
9.68873	-0.0121073	0.00021059	0.00432839	-0.000166424	0.0094987	-0.000392169	-0.0220677	0.000794369
9.71127	-0.0120495	0.000208602	0.00430729	-0.000164849	0.00945251	-0.000388462	-0.0219614	0.000786889
9.75	-0.0119512	0.000205243	0.00427145	-0.000162186	0.00937404	-0.000382198	-0.0217807	0.000774246
9.78873	-0.0118542	0.000201952	0.00423612	-0.00015958	0.00929671	-0.000376067	-0.0216025	0.000761869
9.81127	-0.0117984	0.00020007	0.00421582	-0.000158089	0.00925228	-0.00037256	-0.0215001	0.000754788
9.85	-0.0117036	0.000196891	0.00418148	-0.000155575	0.00917713	-0.000366646	-0.0213267	0.000742843
9.88873	-0.0116112	0.000193803	0.00414863	-0.000153146	0.00910538	-0.000360938	-0.0211601	0.000731299
11.1575	-0.00905506	0.000118412	0.00321599	-9.3359e-05	0.00706095	-0.000220166	-0.0164491	0.000446864
19.8	-0.00282424	1.16526e-05	0.00098815	-9.13475e-06	0.00217123	-2.15766e-05	-0.00508812	4.39767e-05
87.8425	-0.000142033	2.96683e-08	4.92139e-05	-2.3152e-08	0.00010813	-5.47157e-08	-0.000254268	1.11755e-07
